Company,Project,Partner ,Watershed,Category,Date,Gallons,X,Y,gal_num
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-04,22575,38.9802688,-77.4261357,22575.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-05,43662,38.9802688,-77.4261357,43662.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-06,255518,38.9802688,-77.4261357,255518.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-07,289706,38.9802688,-77.4261357,289706.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-08,178065,38.9802688,-77.4261357,178065.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-09,25507,38.9802688,-77.4261357,25507.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-10,36656,38.9802688,-77.4261357,36656.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-11,42293,38.9802688,-77.4261357,42293.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-12,-30,38.9802688,-77.4261357,-30.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-03,4865,38.9802688,-77.4261357,4865.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-04,5873,38.9802688,-77.4261357,5873.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-05,11107,38.9802688,-77.4261357,11107.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-06,76782,38.9802688,-77.4261357,76782.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-07,67121,38.9802688,-77.4261357,67121.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-08,29550,38.9802688,-77.4261357,29550.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-09,55292,38.9802688,-77.4261357,55292.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-10,57420,38.9802688,-77.4261357,57420.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-11,12122,38.9802688,-77.4261357,12122.0
Amazon,22945 INTERNATIONAL DR STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-12,13286,38.9802688,-77.4261357,13286.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-01,164,38.916814,-77.492859,164.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-02,23,38.916814,-77.492859,23.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-03,18201,38.916814,-77.492859,18201.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-04,142451,38.916814,-77.492859,142451.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-05,45172,38.916814,-77.492859,45172.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-06,147748,38.916814,-77.492859,147748.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-07,499526,38.916814,-77.492859,499526.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-08,417396,38.916814,-77.492859,417396.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-09,180909,38.916814,-77.492859,180909.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-10,47800,38.916814,-77.492859,47800.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-11,35471,38.916814,-77.492859,35471.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-12,681,38.916814,-77.492859,681.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-01,586,38.916814,-77.492859,586.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-02,808,38.916814,-77.492859,808.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-03,862,38.916814,-77.492859,862.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-04,39238,38.916814,-77.492859,39238.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-05,113945,38.916814,-77.492859,113945.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-06,194785,38.916814,-77.492859,194785.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-07,270085,38.916814,-77.492859,270085.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-08,166048,38.916814,-77.492859,166048.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-09,42627,38.916814,-77.492859,42627.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-10,109155,38.916814,-77.492859,109155.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-01,1,38.916814,-77.492859,1.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-02,35,38.916814,-77.492859,35.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-03,1655,38.916814,-77.492859,1655.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-04,16802,38.916814,-77.492859,16802.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-05,24417,38.916814,-77.492859,24417.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-06,78448,38.916814,-77.492859,78448.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-07,90277,38.916814,-77.492859,90277.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-08,43232,38.916814,-77.492859,43232.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-09,33436,38.916814,-77.492859,33436.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-10,4948,38.916814,-77.492859,4948.0
Amazon,43701 CLUBBER LN CHANTILLY 20152,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-11,69,38.916814,-77.492859,69.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-01,470298,39.02179851,-77.43283985,470298.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-02,765752,39.02179851,-77.43283985,765752.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-03,1688022,39.02179851,-77.43283985,1688022.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-04,3106366,39.02179851,-77.43283985,3106366.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-05,2641828,39.02179851,-77.43283985,2641828.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-06,1451632,39.02179851,-77.43283985,1451632.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-07,470845,39.02179851,-77.43283985,470845.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-08,145465,39.02179851,-77.43283985,145465.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-09,24649,39.02179851,-77.43283985,24649.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-10,38371,39.02179851,-77.43283985,38371.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-11,21802,39.02179851,-77.43283985,21802.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2023-12,106433,39.02179851,-77.43283985,106433.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-01,827776,39.02179851,-77.43283985,827776.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-02,1890597,39.02179851,-77.43283985,1890597.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-03,2415680,39.02179851,-77.43283985,2415680.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-04,2816352,39.02179851,-77.43283985,2816352.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-05,2400721,39.02179851,-77.43283985,2400721.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-06,1884257,39.02179851,-77.43283985,1884257.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-07,569742,39.02179851,-77.43283985,569742.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-08,304044,39.02179851,-77.43283985,304044.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-09,199119,39.02179851,-77.43283985,199119.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-10,89078,39.02179851,-77.43283985,89078.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-11,82364,39.02179851,-77.43283985,82364.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2024-12,323641,39.02179851,-77.43283985,323641.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-01,680509,39.02179851,-77.43283985,680509.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-02,1178312,39.02179851,-77.43283985,1178312.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-03,1753994,39.02179851,-77.43283985,1753994.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-04,2078025,39.02179851,-77.43283985,2078025.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-05,1655573,39.02179851,-77.43283985,1655573.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-06,1701710,39.02179851,-77.43283985,1701710.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-07,603283,39.02179851,-77.43283985,603283.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-08,86667,39.02179851,-77.43283985,86667.0
Amazon,45360 W SEVERN WAY  STERLING 20166,Loudoun County -Central System ,Middle Potomac-Catoctin Basin,Recycled Water,2025-09,14749,39.02179851,-77.43283985,14749.0
Google,Riparian Buffers,Alliance for Chesapeake Bay,South Fork Shenandoah Basin,Watershed Replenishment,2025-01,0,38.22200856,-79.02033798,0.0
Google,Riparian Buffers,Alliance for Chesapeake Bay,South Fork Shenandoah Basin,Watershed Replenishment,2025-02,0,38.22200856,-79.02033798,0.0
Google,Riparian Buffers,Alliance for Chesapeake Bay,South Fork Shenandoah Basin,Watershed Replenishment,2025-03,0,38.22200856,-79.02033798,0.0
Google,Riparian Buffers,Alliance for Chesapeake Bay,South Fork Shenandoah Basin,Watershed Replenishment,2025-04,0,38.22200856,-79.02033798,0.0
Google,Riparian Buffers,Alliance for Chesapeake Bay,South Fork Shenandoah Basin,Watershed Replenishment,2025-05,0,38.22200856,-79.02033798,0.0
Google,Riparian Buffers,Alliance for Chesapeake Bay,South Fork Shenandoah Basin,Watershed Replenishment,2025-06,0,38.22200856,-79.02033798,0.0
Google,Riparian Buffers,Alliance for Chesapeake Bay,South Fork Shenandoah Basin,Watershed Replenishment,2025-07,0,38.22200856,-79.02033798,0.0
Google,Riparian Buffers,Alliance for Chesapeake Bay,South Fork Shenandoah Basin,Watershed Replenishment,2025-08,0,38.22200856,-79.02033798,0.0
Google,Riparian Buffers,Alliance for Chesapeake Bay,South Fork Shenandoah Basin,Watershed Replenishment,2025-09,0,38.22200856,-79.02033798,0.0
Google,Riparian Buffers,Alliance for Chesapeake Bay,South Fork Shenandoah Basin,Watershed Replenishment,2025-10,0,38.22200856,-79.02033798,0.0
Google,Riparian Buffers,Alliance for Chesapeake Bay,South Fork Shenandoah Basin,Watershed Replenishment,2025-11,0,38.22200856,-79.02033798,0.0
Google,Riparian Buffers,Alliance for Chesapeake Bay,South Fork Shenandoah Basin,Watershed Replenishment,2025-12,0,38.22200856,-79.02033798,0.0
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2024-01,0,39.071219,-77.443877,0.0
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2024-02,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2024-03,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2024-04,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2024-05,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2024-06,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2024-07,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2024-08,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2024-09,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2024-10,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2024-11,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2024-12,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2025-01,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2025-02,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2025-03,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2025-04,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2025-05,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2025-06,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2025-07,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2025-08,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2025-09,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2025-10,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2025-11,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2025-12,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2026-01,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2026-02,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2026-03,1937000Â ,39.071219,-77.443877,
Amazon,Improving Soil Health,Stroud Water Research Center,Middle Potomac-Catoctin Basin,Water Quality,2026-04,1937000Â ,39.071219,-77.443877,
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2024-01,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2024-02,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2024-03,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2024-04,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2024-05,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2024-06,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2024-07,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2024-08,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2024-09,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2024-10,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2024-11,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2024-12,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2025-01,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2025-02,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2025-03,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2025-04,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2025-05,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2025-06,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2025-07,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2025-08,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2025-09,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2025-10,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2025-11,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2025-12,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2026-01,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2026-02,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2026-03,0,36.67056416,-78.98469256,0.0
Microsoft,Roanoke River Reforestation,Resource Environmental Solutions,Lower Dan Basin,Watershed Replenishment,2026-04,0,36.67056416,-78.98469256,0.0
Loudoun Water (All DC Customers),Loudoun Water Reclaimed â DC Aggregate,Loudoun Water,Middle Potomac-Catoctin Basin,Recycled Water,2023-12,723991806,38.97,-77.465,723991806.0
Loudoun Water (All DC Customers),Loudoun Water Reclaimed â DC Aggregate,Loudoun Water,Middle Potomac-Catoctin Basin,Recycled Water,2024-12,704861798,38.97,-77.465,704861798.0
Loudoun Water (All DC Customers),Loudoun Water Reclaimed â DC Aggregate,Loudoun Water,Middle Potomac-Catoctin Basin,Recycled Water,2025-12,697166574,38.97,-77.465,697166574.0
